date,title,blog
2018/07/23 22:05,記念すべき39回目,"
金村ブログ更新のお時間ですよ～🔔*゜水彩画みたいな空と花火。こんにちは!金村美玖です。欅共和国2018 3Days お疲れ様でした!そして、ご入国して下さった方本当にありがとうございました。びしょびしょ、ぐちゃぐちゃになれましたでしょうか??ひらがな2期生にとっては初めての野外ライブで、漢字さんと一緒に出させて頂くライブも初めてだったので、思い出に残るライブとなりました。去年の欅共和国は、オーディション期間中だったのを思い出すと今こうやってステージ立っていることが凄いことだなとしみじみ感じます。漢字さんのパフォーマンスは人を惹き付ける魅力がたくさんあって、裏のモニターでもずっと目が離せませんでした。すごく個人的な話なのですが、センターステージに水が張っていてその水面が鏡のように夕焼けを映しながら披露していたam1:27は空まで味方にしているなぁと思い、感動でした😳さらに最終日のWアンコールで披露された7枚目の新曲「アンビバレント」は鳥肌がブワァーってなるくらい衝撃を受けました。欅共和国最高です!でもまだまだ夏は始まったばかり!これからも応援よろしくお願いします。─────────────────そして、7枚目の情報が解禁されました!ひらがなの新曲は「ハッピーオーラ」です。一言で表現するなら「トロピカル～」な曲になっています。(あくまで個人の感想ですが!)うーん。伝えづらい。早く皆さんに聞いて頂きたい1曲です🌺そして、特典映像では漢字さん×ひらがなの自撮りTVが収録されています👏🏻私と佐藤詩織さんとペアであることをして来ました!是非チェックして下さい。─────────────────7/23は 河田陽菜の17歳のお誕生日です🎂こういう画像作るの楽しい。笑ひなはさんぺー(3番ちゃん)時代からちょっと話していました!7番だったから席が近くて最初に仲良くなった子です◎私がこっち来てって言うと嬉しそうにこっちに来てくれるひなはめっちゃ可愛いです🐰ご飯をおいしそうにもぐもぐして食べてる姿も可愛いです🥕あゆみの時にちょっと噛んで「ばいじゃい」って言っちゃうひなも可愛いです👣全部が可愛いですね。愛おしい。おめでとう(´▽`)ステキな一年になりますように。そしてこれからもよろしくね!      みくより─────────────────パーカー村美玖 。(最近2期生から何かと〇〇村美玖って言われます。これから使っていきます。)それでは!see you later✩*.ﾟ#39
"
2018/07/19 02:55,写真選べなかった😣,"
金村ブログ更新のお時間ですよ～🔔*゜昨日のうちにブログ書きたかったのに…動画見てたら、手が追いつかなくなってしまいました😅 実は、映画、ドラマ、アニメにハマっています!夏なのでホラー系!昔は苦手だったので一切見なかったのですが、最近は怖いもの見たさでどんどん入り込んじゃいます。ゾクゾクが面白い。でも何となく洋画は怖くて見れません。笑 現実味のあるホラー映画(邦画)あったら是非教えてください🎬ということでブログスタート→─────────────────7/16 (月)「走り出す瞬間」アルバム初の個別握手会in幕張メッセがありました!暑い中来てくださった方々本当にありがとうございます🙇‍♀️まず衣装の方から!今回は4部制なので、2部ごとに衣装チェンジ。毎部ごとに髪型チェンジをしました♪【1部】水色のワンピースに麦わら帽子。テーマは「夏デート」って感じですかね?水色は大好きな色なんです!髪型はゆるウェーブで耳掛け。ライブのときはがっつり巻くんですが、握手会はルーズにできるのが楽しいです!【2部】2部は三つ編みにしました!メッセージでは先にお話したのですが、ハウルの動く城のソフィーみたいだなって👒おまけにもう一枚。このちゃんもカンカン帽だったの!なんとなく双子みたいですよね?この格好で、お花畑とかにいきたいな～🌻【3部】セーラー服を着ました!夏といえば青春!青春といえばセーラー服!と思って買いました。ツインテールあんまりしないので新鮮。いかがでしょうか?😳おまけにもう一枚!浴衣ぶーちゃん。可愛かった(〃´-`〃)一緒に河川敷とか歩きたい…あ!加工でりんご飴持ってる風にしました🍎ちなみにりんご飴を食べたことはありません!【4部】セーラー服+ポニーテール!最近はサイドテールばっかりだったので、高めポニーは久しぶりにしました…あんまりアップヘアはしないので貴重でした(๑•̀ᴗ- )✩今回の握手会はこんな感じでした!次は何着ようかなぁ??リクエストお待ちしてます!もっともっと沢山お話したいです💨─────────────────本格的に夏がスタートしましたね🌻最近はとっても暑いので体調管理、熱中症予防などに気をつけて下さい!私も気をつけます👍🏻みなさんに会いたいので!そして7/19(木)14:00~ 7/20(金)14:00まで7thシングル発売記念個別握手会の受付が開始します!申し込み忘れないようご注意下さい✌🏻 明日ですからね!明日!何卒よろしくお願いします。それでは!see you later ✩*.ﾟ#38
"
2018/07/15 05:18,花火をFire flowerだと思い込んでたなんて言えない…,"
金村ブログ更新のお時間ですよ～🔔*゜こんにちは!金村美玖です!今回は幕張Final公演で頂いたお花を紹介したいと思います～!それではLet's go↓↓左→この大っきいリボン好きなんですよ～🎀サイリウムカラー全開なお花ありがとうございます!とっても嬉しいです😋右こちらはピンクのお花!実は隠れピンク好きな金村さん。淡いピンク好きです!これからも私の元気受け取ってください!左→黄色いお花🌻歩く姿は百合の花って言われるほど綺麗になりたいですね!あなたのたーめにキレイになりたい!ありがとう◎右→こちらもサイリウムカラーのお花!風船たくさんで飛んできそう🎈大きいMIKUがポイントです!ありがとうございます!お花たっくさんの豪華なお花!ラッパみたいなお花が可愛いです🎺二段もありがとうございます!やっぱりお花綺麗でいいですね～思い出の写真がいっぱいなお花!あんまりお花に写真が付いてたことがないので、なんか特別感ありますね♡ありがとうございます!線香花火宛🎇ユニットでこんなにお花を頂けるなんて思っていなかったのでとても嬉しいです!三人共々喜んでおります🤩左→色合い綺麗😌花火みたい!花火大会行きたいですね～かすみ草がチリチリしててイイ感じです。いつもありがとうございます!右→Fu Fu Fu Fu…楽屋で流行ってます笑黄色とオレンジの風船とっても可愛み!ちなみに「好きだ今でも」は私パートです♬くみく宛のお花さん!久美さん本当に格好いいんです。バンジージャンプの時もすごく勇気を貰いました!なのですごく光栄なお花です✧有難うございます─────────────────幕張も沢山のお花ありがとうございました!いつもライブの時は直接見に行けないのですが、今回はラスト走り抜けた先にお花があったので生で見ましたよ👀いぇい!お花にはパワーがあります!深い話、お花もひとつの命だと思うんです。どんなに綺麗な花でも最後には枯れてしまいます。だからお花もその綺麗な時を見て欲しいと思ってるはず!何となくですが、お花にも顔が見えるんです。だから大事にしたいなって。このお仕事ではお花を頂く機会が多いので、当たり前だと思っちゃ絶対駄目だなと!下さった方への感謝!お花の命に感謝!どんなに時が経っても忘れちゃいけないなぁとしみじみ思う今日この頃でした。あ!今夜「音楽の日」に出演しますよ!上手の端っこです!見つけやすいと思うので探してみてね👍🏻それでは!see you later ✩*.ﾟ#37
"
2018/07/13 09:16,広い目を持ちたい👀,"
金村ブログ更新のお時間ですよ～🔔*゜まず最初に7/12 14:00 ~ 7/13 14:00  まで欅坂46 7th シングル 発売記念個別握手会の第一次応募がスタートしてます💨お申込み忘れの無いようご確認下さい!【日程&会場】9/15(土)千葉 幕張メッセ9/24(月・祝)愛知 ポートメッセなごや9/29(土)神奈川 パシフィコ横浜10/13(土)東京 東京ビッグサイト11/4(日)京都 京都パルスプラザ11/17(土)千葉 幕張メッセ9～11月って私の一番好きな季節感じゃないですか!そこまで暑くなくて寒くもない。過ごしやすい季節です🍃私達ひらがな2期生も加入からもうすぐ1年…7枚目もたくさんお話したいなぁ…と!会場でお待ちしております!よろしくお願いします。😌━━━━━━━━━━━━━━━━━━━ライブのお話【第1弾】始まります!!!猫カルテット!そうなんです。アルバムツアーin幕張では、2期生4人(丹生、松田、宮田、金村)で「猫の名前」を披露させて頂きました🐾2期生曲はクールなものが多いので、基本クールな表情だったり目つきを意識しているのですが、猫の名前はハッピー全開で踊れて楽しかったです!! にぶころりん。いつも全力なのがすごいなと思います!できないダンスはできるように練習するし、MCも話すこと間違えないように何回もリハーサルするし、何より前向きだし、表情豊かだし、なんかOVERTUREずっと手拍子叩いてるし、凄い子です🤔応援したくなりますよね。私の飼い主!この2グループだったら絶対まにゃも&にぶがピンクで私達は水色だね!って話していました!水色、予想的中です!💎このちゃんは線香花火でセンターを努めてくれました!このちゃんのしっとりした動きや切ない表情、パフォーマンスの上手さが羨ましいです…私もそれを見て色々学びます!また線香花火も披露できたらいいな🎇 私の歌っていたパートは久美さんが歌っている所であり、めいめいさんが歌っているところなんです!猫めいめいさんとミュールめいめいさんとノックめいめいさん全部が本当に凄いんです🤩それぞれ使い分けてて、ダンスキレキレで憧れです!ありがとうございます!なお!2期生曲は全部センターを努めてくれました!半分の記憶～の時後ろ向きなのでモニターが見えるんです。その時のなおの力強い目線はいつも驚かされます。いつも負担たくさんかけてしまってごめんね!後ろから支えられるよう頑張ります😊たんちゃん!最近きんちゃんって呼んでくるからひよたんのたんを取ってたんちゃんて呼んでます笑 この写真は是非たんちゃんの耳に注目して頂きたいです。ちっちゃくて可愛い。そう!ひよたんはポジションが近いので、出が同じことが多いのです!いつもありがとう!シャボン玉のソロダンスの所。動きがしなやかで凄い魅せられます😌━━━━━━━━━━━━━━━━━━━とりあえず、今日はここまでで!何個かにわけないと書ききれない～P.S. あ!ちなみに!昨日初めてこのちゃんとご飯に行ってきたよ🍚 ご飯がね紫色で、雑穀?みたいでめちゃめちゃ美味しかった!それでは!see you later ✩*.ﾟ#36
"
2018/07/12 00:53,こういう日もアリよね!,"
少しだけ間が空いちゃいました!金村ブログ更新のお時間ですよ～🔔*゜ 7/7はLIVE MONSTER LIVEに出演させて頂きました↓↓(　’ω’)φ記念撮影用にかきかき中初めて他のアーティストさんもいらっしゃるライブに出させていただいたので、舞台袖ですごく緊張していました。シーンってなったらどうしよう!など色々考えてしまったのですが、OVERTUREでたくさんの声が聞こえたので堂々とパフォーマンスをすることができました!来て下さった方、本当にありがとうございます。─────────────────そしてそして!この夏は有り難いことに、たくさんのライブにけやき坂46が出演させて頂けることになっています。↓一緒に2018年の夏を楽しみましょう!↓○7/28(土)SUNNY TRAIN RAVUE 2018～テレビがフェス作っちゃいました～ いわみざわ公園野外音楽堂キタオンにて18:30~19:10に出演させて頂きます!よろしくお願いします!🍈○8/3(金)TOKYO IDOL FESTIVAL 2018HOTTO STAGE(Zepp DiverCity)にて20:30~21:00に出演させて頂きます!よろしくお願いします!🌴○8/19(日)テレビ朝日･六本木ヒルズ 夏祭りSUMMER STATION LIVE アリーナ(六本木)にて披露させて頂きます。開場18:00 開演18:30です!よろしくお願いします!🍉この夏もっとけやき坂46を知って頂けるよう熱いライブにしたいです!会場でお待ちしております🙇‍♀️─────────────────告知続けていきます…😋なんと!けやき坂46のメンバーをキャストとした「マギアレコード 魔法少女まどか☆マギカ 外伝」の舞台化が昨日のツアーファイナルで発表されました!日程は 8/24(金)~9/9(日)までTBS赤坂ACTシアターにて上演させて頂きます。詳細は今暫くお待ち下さい!私もどんな作品になるのかワクワクドキドキです!よろしくお願いします。─────────────────終わりと見せかけて…もう1つ告知を!7/14(土)放送のTBS「音楽の日」にけやき坂46が出演致します!たくさんの方に見ていたただけるチャンスなので、精一杯頑張ります!ぜひお見逃しなく～♬─────────────────アルバムツアーについてはまた別に書きたいと思います!それでは!see you later ✩*.ﾟ#35
"
2018/07/07 17:51,七夕ってイベント系で一番好き🎋,"
金村ブログ更新のお時間ですよ～🔔*゜今、O型の特徴一覧を見てたんですけど、やっぱり当てはまるの多いなぁ…🤨英語で「日本人は血液型で人の性格を決めつけるなんておかしい!」みたいな内容を読んだことがありますが、私は信じちゃう派です。みなさんはどう思いますか??こんにちは!金村美玖です。先日めちゃくちゃ久しぶりにカラオケに行ってきました🎤オーディションの歌を練習しにいった以来行ってなかったので、なんか懐かしかった～そしたら、DAMチャンネルでけやき坂46が紹介されていて「私もこのグループです!」って心の中で叫んでました笑ひらがなの曲ほぼ全部歌ったよ～♪アルバム曲も更新されているので、ぜひカラオケで歌ってくださいね!(ちなみに、その日の最高得点は半分の記憶で91.221点でした!高得点出せた方は教えて下さい◎)─────────────────そして!昨日はすずかとSHOWROOMをしました～!突然の出演でしたが、見て下さった方々本当にありがとうございます🙇‍♀️ ひょっこりᐕ)⁾⁾配信で分かったと思うのですがすずみく、どちらもパリピなんです🤘🏻あ、このちゃんもパリピです。笑初めて2人でSHOWROOMをしたので、いつもより緊張が解けて素な2人が見れたかと思います笑  私もリレー式のSRではかっちりタイムスケジュールなんかを作ってたんですが、フリーな感じで放送するのも良いなと感じました!たくさんお歌も歌えて、あっという間な1時間でした～!誘ってくれてありがとう!今度はこのちゃんも一緒に(ᐛ )8─────────────────今日7/7は土生瑞穂さんのお誕生日です🎉お誕生日おめでとうございます!!いつも声をかけて下さって本当にありがとうございます!かねみく嬉しいです!これからもよろしくお願いします🙇‍♀️─────────────────あ!ちなみにO型の特徴は ･ひとりの時間が必要・冷たいのは親愛の証・寝たらだいたい治るです!それでは!see you later ✩*.ﾟ#34
"
2018/07/05 15:13,未だにオフサイドが分からない。,"
金村ブログ更新のお時間ですよ～🔔*゜名古屋2Daysお疲れ様でした!そして、ワールドカップお疲れ様でした⚽ベルギー戦、生で見ようと思ってたんです。でも起きたら朝になってて、あ～ってなった金村です。今までちゃんとサッカーを見たことがなかったのですが、サッカー観戦の楽しさを初めて知ったワールドカップでした!ハラハラとドキドキで90分ってあっという間なんですね～みほが日本のタオル持ってたよ◎4年後私は何してるのかなぁ??待ち遠しい…!─────────────────前回に続き、名古屋でも美味しい物たくさん食べたよ～🍴見易く1枚の画像に✶*左上は風来坊さんの手羽先!やっぱり名物の手羽先は外せません～結構スパイスが効いてて何本でも食べれちゃいそうでした(10本食べました)右上はぴよりんっていうデザート!見た目が可愛すぎて、食べるのが勿体ないくらいでした✧中がプリンみたいになってるんです!何か、ひよたんみたいですね(?)左下はコンバルさんのサンドイッチ!名古屋を代表するサンドイッチ。えびふりゃーサンド凄く美味しかったです🍤タルタルソース大好きなので…右下はピカイチさんのラーメン!辛さ3を頂きました～🍜心も身体も温まる辛さで、ぺろっと一杯を平らげました!しょうゆベースのスープが絶品です!最近、ブログが食レポ化してしまう…笑まぁいっか!!!ご馳走様でした🙏🏻地方公演はこちらで最後だったのですが、たくさんご当地グルメを食べれて元気もりもりです!10公演あったツアーも遂に残り2公演。幕張も突っ走っていきます💨─────────────────次に、名古屋で頂いたお花をご紹介します🌻夏といったら向日葵!まるで花火みたいですよね～!チリチリ可愛いお花ありがとうございます!久美さんとご一緒のお花!ハッピーオーラ受け取って頂けたかな…??私もお花でハッピーを貰ったのでおあいこですね!ありがとうございます🙇‍♀️線香花火宛のお花🎆ユニット曲すごい好き!と言って下さる方が多くて本当に嬉しいです…夏の夜にピッタリな曲なので、リピートしてください♬─────────────────【告知】○けやき坂46初登場!「走り出す瞬間」発売記念!MV&メイキング&貴重ライブ特集 がAbemaTVで放送されます～◎7月8日(日) 20:00 ～ 21:00貴重な映像がたくさん詰まった1時間になっております!是非ご覧ください。詳細は下記URLから↓↓https://abema.tv/channels/abema-special/slots/CfXNsqagjKWqYK─────────────────青のツアーTシャツが一番お気に入りです☁空みたいで爽やかでとっても可愛い!アルバムたくさん聞いてね🎧P.S.あ、サッカー観戦したことありました…✌🏻それでは!see you later ✩*.ﾟ#33

"
2018/07/04 02:27,祭囃子,"
金村ブログ更新のお時間ですよ～🔔*゜なんとなんともう7月!上半期は終了してしまいました…早い!でも、私は夏と秋が大好きなのでこれからの季節が楽しみで仕方ありません!そう!夏祭りとか!小さい頃から浴衣を着てお祭りに行くのがすごく好きで、毎年着ていってたなぁ～🍧あ、かき氷はブルーハワイ派です!欅のキセキさんで浴衣ガチャやってます～是非、チェックしてください◎───────────────── そして、初めての試みなのですがより私を知ってもらうために質問コーナーをやりたいと思います!!それでは!START💨①二期のメンバーを動物に例えると?→とりあえず、みほはレッサーパンダですね😊本当に顔が愛くるしいのです。可愛い。②いつもトップバッターでプレッシャーはないですか?→そうですね～滅茶苦茶あります!笑今でも慣れません😣ですが、初期よりは堂々とできるようになったかな?と思います!③1番踊るのが楽しい曲は?ダントツで「ひらがなで恋したい」です!2期生にはまだハッピーな曲がないので、この曲は思いっきり笑いながら踊れます!④あだ名、コールはどうしたらいい?悩んでます。たぶん「みくちゃん」が1番しっくり来るのですが、ちゃん付けられることあんまりないので変な感じするような?⑤埼玉の魅力は?……埼玉三人組がいることです✩⑥大変だった夏休みの宿題は?自由研究!大変なのはあとに残すタイプだったので、最後の日に辛くなりながらやってました笑⑦2期メンバーと旅行に行くならどこ?夏はバカンスで海外に行ってみたいですね!ハワイかグアム🌺南国の島がいいなぁ!⑧北海道で食べたい物は? とにかく魚介!生魚!海鮮!あ～楽しみです他にも夕張メロンが食べたいです🍈⑨お寿司の食べる順番は?まず、玉子か穴子を食べてあとは食べたい順～最後は大好きな中トロで締めます🍣⑩好きな中華料理は?レタスチャーハンと小籠包と胡麻団子!まだまだ沢山頂いているので、次回もお楽しみに～♪────────────────首が長いので、浴衣はぴったりなのです!蝶々の柄可愛い🦋お祭りいこうね～🏮それでは!see you later ✩*.ﾟ#32
"
2018/06/30 14:10,グルメって響きが好き。,"
金村ブログ更新のお時間ですよ～🔔*゜ 最近はスマホで映画を観るのにハマっているので、ひなと二人でベッドで観ていたのですが、5分後くらいにどちらも就寝してしまいました笑  もう一回最初から見直します～(その後、ひよたんが映画を止めてくれました!ありがとう🐣)こんにちは!金村美玖です!大阪2日目お疲れ様でした～そして、ライブにお越し下さった方々本当にありがとうございます😌大阪のお客様は凄くあたたかくて、いっぱいパワーを貰えました。たくさんの声援ありがとうございました!次の名古屋も突っ走っていくぞー💨─────────────────そして、大阪公演終演後に夜ご飯を食べに行きました～🤩美味しかったので、是非みなさんと共有したいなって!飯テロのお裾分けです!↑キムチ風焼きそば!ピリ辛なソースにニラ、キャベツ、紅しょうがは絶品でした～!↑もちチーズお好み焼き!この組み合わせ大好き過ぎます!めちゃめちゃ伸びるんですよ～!↑磯辺餅!食べやすいひとくちサイズのお餅の中に明太子などが入っていて美味でした!↑お吸い物inお好み焼き写真中央になんとお好み焼きが入ってるんです!珍しい～!お吸い物好きなので嬉しい😊↑アイスとさつまいも左側は冷たいアイスで右側は潰した温かいさつまいもなんです!温冷デザート最高でしたあ～ブログ書いていたらお腹空いた～大阪の美味しいものたくさん食べれて幸せでした!粉もん好きやー!これを活力に頑張ります✌🏻ご馳走様でした。─────────────────みーぱんさん!「わずかな光」前向きな気持ちになれるので大好きです!ありがとうございます🍞それでは!see you later ✩*.ﾟ#31
"
2018/06/28 12:17,髪型迷走期,"
金村ブログ更新のお時間ですよ～🔔*゜こんにちは!金村美玖です!先日KEYABINGO!4 ひらがなけやきって何?が最終回を迎えました(;_;)見て下さった方本当にありがとうございました!なんと3ヶ月間も放送していたんです。私にとっては一瞬すぎて、もっともっとバラエティしたかった～😣と思ってます。みなさんのお気に入り回はどれですか～?私は、職業のやつも捨てがたいけど…やっぱり男装企画ですかね!青ビブスに名前シールは思い出です。名前シールは大事に私物に貼ってあります笑そして!MCのサンドイッチマンさん!いつも優しく接して下さりとても嬉しかったです。トミちゃん、ダテちゃん石鹸大事に使わさせて頂きます。短い間でしたが、本当にありがとうございました!! ─────────────────そして昨日から「走り出す瞬間」ツアー2018の大阪公演がスタートしました💨ケータリングには!大阪ならでは!たこ焼き道楽 わなかさんのたこ焼き!🐙ソースを頂きました!出汁が効いてて美味しかった～😊粉もの大好きなので、食べれて幸せです♡大阪出身いいなぁ～関西弁いいなぁ～限定のサーモンピンクTシャツ✌🏻ぜひお揃いにして下さいな!それではおおきに～!じゃなくて、see you later ✩*.ﾟ#30
"
2018/06/27 01:33,おきばりやす〜,"
金村ブログ更新のお時間ですよ～🔔*゜お寿司かないっ!って何にでも変形できるんです。お腹空いてたら食べるしかないっ!眠かったら寝るしかない!ほら～すごい使い勝手いいでしょ。みんな～使うしかないっこんにちは～金村美玖です🍣コップの中にひなみくひよたんが撮ってくれたよ!ありがとう～◎─────────────────ということで今回は個別握手会のお花をご紹介させて頂きます!!白と黄色と青と水色…好きな色がたくさん!アレンジメントをやってたので配置がお洒落だなぁって!ありがとう～♡白いカゴに入ってるお花～!まとまりがあって可愛い😆私のお部屋の家具が白なので飾りたい!ありがとう!カラフル～なお花😊メッセージこれからも頑張ります!ブログと共に更新できたらいいなぁ…いつもありがとう!ユニット曲私もお気に入りなんです～!線香花火みなさんに好評で嬉しい😄たくさん聞いてくださいね～ありがとう!お花めちゃめちゃ可愛い🧚🏻‍♀️箱の中にバラが敷き詰められてます!私のモットーは常に笑顔なので絶やさずにいきます!ありがとう!白と黄色のお花にオレンジのお花が2つ!花火みたいで可愛い🎇握手楽しかったです!いつもありがとう～◎クリーム色の優しいお花!ずっしり重くてボリューミーです!6枚目ありがとうございました! 6thの握手会はこれで最後でした。たくさんの人とお話できてとても楽しかったです🤝ありがとうございました!アルバムの個別握手会がまた始まるので張り切っていきますよ～!夏!楽しみ～!─────────────────P.S.ワールドカップ観るの楽しい⚽それでは!see you later ✩*.ﾟ#29
"
2018/06/25 23:30,余韻…,"
金村ブログ更新のお時間ですよ～🔔*゜こんにちは!お寿司です🍣昨日の「ひらがな推し」ではデビューアルバムヒット祈願のバンジージャンプ 後半戦が放送されました!バンジーを見ていたらその時のことが思い返されて色々書きたくなってしまったのでブログにしたいと思います😌─────────────────私が飛んだのは4番目だったのですが、今でもなぜ4番目に手を上げたのかよく分かりません…普段メイクをして頂いているメイクさんにも「あそこであげると思わなかったよ～勇気あるね～」って言われました。笑ひとつ前の3番目に菜緒が手を挙げていたので、菜緒が頑張るなら私も頑張ろうって気持ちになったのかもしれません。一緒にバンジーに向かう時、菜緒が「やっぱり怖いー」って言っていたの覚えてます。私も手を挙げたことをすごく後悔しました。それでも私がバンジーの準備してる時にはもう台の上に居なくて、あああどうしようってなってました…そして飛ぶ前、スタッフさんにお願いしてぶーちゃんを助っ人に呼んでもらったんです!ぶーちゃんはいつも帰る時一緒で、沢山相談にのってくれます。私がネガティブな時でもすべてポジティブに変えてくれる人なのです。浄化されるというか、何というか。なので、目の前に来てくれた時の安心感で「ぶーちゃあああ」って泣けてきちゃって、ぶーちゃんは「大丈夫だよ～できるよ～みくちゃん強い子でしょ～」って言ってくれました。逆に涙腺崩壊しちゃったのですが、お布団にダイブする感覚で倒れたらバンジーすることができました。丹生明里は偉大。お布団って偉大。これがちょっとした裏話でした🙃かっこいい写真。まだ見ていない方は是非とも見ていただきたいヒット祈願です。滝行も辛かったけど、それとは別で得るものがあったなぁ…どきどきキャンプさんも本当にありがとうございました!P.S. 平手友梨奈さんお誕生日おめでとうございます!🎂そして、「サイレントマジョリティー」1億回再生突破おめでとうございます🎉それでは!see you later ✩*.ﾟ#28
"
2018/06/24 23:34,ひと区切り、,"
金村ブログ更新のお時間ですよ～🔔*゜本日は6th最後の個別握手会がありました!来てくださった方ありがとうございます(*_ _) 昨日のお部屋は菜緒と一緒だったんですが、なおといると時間に余裕を持って生活できることを知りました。すごい。いつも時間ギリギリな金村なので、驚き!ありがとう～🙋🏻‍♀️─────────────────それでは!まず1部!全身撮るの忘れてた～!ごめん～!夏が近づいてきたのでTシャツ&短パンという王道コーデにしました◎なんとなんとこのTシャツ…詩織さんとお揃いなんです👯‍♀️前回のブログを見て頂ければ分かるのですが、一緒にお買い物をしてきました～!いいでしょ～!( ´﹀` )たくさん写真撮ったので、メッセージにもちらほら載せていくよ～💌そして3部!こんな感じ～!お気に入りのチェックスカートとベレー帽を被りました🎨こういうパッチワークみたいなデザインが大大大好きな金村です。古着っぽい感じ。ひよたんには「リコーダー持ってそうなコーデだね!」って言われました笑わからなく無いのが面白い笑こんな髪型してたよ!なんて言うんだろうミニお団子?本当は三つ編みにしとったんだけど湿気がすごくて、丸めました🍡─────────────────今日の握手会楽しかったなぁ♬なんでだろう?気分がハイでした!握手会では私のパワーをみなさんに分けてあげれたらいいなって、いつも思ってます。あんまり自覚はないのですが私、結構元気いっぱいらしい。朝から。笑それを長所に頑張っていきたいです!これからもよろしくお願いします。─────────────────☆「ひらがなけやき坂46SHOW」が今夜 23:00～ NHKにて放送されます!アルバムツアーやおもてなし会などけやき坂46盛り沢山の内容になってますのでお見逃しなく👀!☆「ひらがな推し」が今夜 25:05～ 放送されます!前回に引き続き全員バンジージャンプです。さて結果はいかに…是非ご覧ください◎─────────────────今日は日本対セネガルの試合もあるので熱いですね～⚽サッカーそんなに詳しくないけどワールドカップ見ていて面白い…日本を応援しましょう!📣それでは!see you later ✩*.ﾟ#27
"
2018/06/24 03:16,こみゅにけーしょん,"
金村ブログ更新のお時間ですよ～🔔*゜こんにちは! 金村美玖です🍣そういえばオーディション動画がアップされましたねぇ～私達のオーディション当時が懐かしく感じます。あの頃に戻りたいなぁと思ったり思わなかったり。よく考えます。まぁ考えても戻れないのですが笑時代は移り変わります…─────────────────はい!そういえば!先日、佐藤詩織さんとお出かけをして来ました～🛍  お買い物後✌🏻実はカメラや古着、タピオカなどなど…好きなものが似ているんです!お話してみてとても楽しかったです♫古着って合わせるのが難しいので、この服はどう着たらいいですかね～?ってアドバイスを貰ったりして嬉しい気持ちでいっぱいでございます( *ˊᵕˋ)#一緒にランチあ!そうだ!アボカド好きも一緒でした🥑私は野菜で1番好きなんです～!森のバターですよね。マグロとかサーモンとも相性がいいので、よく食べます。アボカドなのかなアボガドなのかな?まず野菜なのかな?謎ばかりですが。#一緒にタピるこの日はジャスミンミルクティー!さっぱり飲めるミルクティーで美味しかったです◎2日に1回のペースでタピオカを摂取してる金村ですが、そろそろ体の危機を感じています。飲み物だし良いかなって…笑漢字さんとは握手会などでしかお会いする機会がないので、こうやってお出かけができて嬉しかったです!交流することって大事ですよね。これからもよろしくお願いします🙇‍♀️【追記】個別握手会in京都での服装をお楽しみにしててね👍🏻それでは!see you later✩*.ﾟ#26
"
2018/06/22 17:05,百花繚乱,"
金村ブログ更新のお時間ですよ～🔔*゜最初の挨拶的なものをつくりたい今日この頃。何か良いアイデアありませんか???キャッチーな感じで!笑たくさんの挨拶お待ちしております◎─────────────────デビューアルバム「走り出す瞬間」ツアー2018で頂いたお花【前半編】のご紹介です!いつもはコラージュしてしまうお花ですがこんなにどーんと載せるのがやってみたかったので、初トライします～( *ˊᵕˋ)富田、松田、金村ユニット宛のお花です🎆「線香花火が消えるまで」はもうお聞きになりましたか??一緒にチリチリしましょ～!久美さんとのお花です!夏らしい向日葵がとっても可愛い🌻黄色くて明るいのが好きです。ありがとうございます!おっきなピンクのお花!え!おっきい!(2回目)とっても綺麗で豪華なお花ありがとうございます🤗なおみく宛のお花～🌼なおのサイリウムカラーの紫白と私のサイリウムカラーの水色黄色が合わさってて可愛い!ありがとう～!え!とっても芸術的～🎨!百合が華やか!なんとなく線香花火っぽいですよね!合ってるかな?ありがとうございます。【全員宛のお花🌷】たくさんのお花本当にありがとうございます!色とりどりで気分がウキウキ～\♡/ライブにも気合が入ります!これからまだまだツアーは続くのでまた紹介したいと思います◎それでは!see you later✩*.ﾟ#25
"
2018/06/21 01:43,初ブログ!!!(個人),"
最近は日が伸びましたねぇ 私はこの夏至に近づく感じが大好きです。19時なのに明るいってすごい～まだ明るいから大丈夫だろうって思いながらお買い物してると「もう閉店でーす。」ってアナウンスされてビックリしました。笑可愛いスカートがあったのですが、焦って出てきちゃいました。もうちょっと明るい時間に行こーっと。でも、混んでますよね～😓やっぱりやーめた。こんにちは!金村美玖です🍣な～んと!2期生!ブログ!個人!開設!ｷﾀ━━━━｡ﾟ+.ヽ(´∀`*)ﾉ ﾟ+.ﾟ━━━━‼実は、文章を書くことが苦手な金村さん。今までは不器用ながら9日間であったことを長ーくまとめるのブログでしたが、これから短くタイムリーな話題を沢山更新していきたいなぁと思っております。6/20!この日付はこれからも私達にとって大事な日になっていきます。そう!けやき坂46単体でデビューした日だからです!つまり記念日!走り出した記念日💨たくさんの方々にけやき坂46を知って頂けるようテレビでも新聞でもお店でも!たくさん宣伝をさせて頂いております。数え切れないほどの方々によってこのアルバムが作られていて、売られているんだなぁと改めて感じました。もちろん買って下さったファンの皆様も!ありがとうございます<(_ _)>まだまだ書きたいことあるけど…分けて書いてみたいのでお預けで♬それでは!see you later✩*.ﾟ#24

"
