date,title,blog
2018/09/11 12:24,けやかけ,"
こんばんは🙂先日、今年初の秋服を買いました!街を歩いていると、歩いている人ほとんどが秋服で焦って買いました。秋服が1年の中で一番可愛いと思うので、服屋さんに入るとテンションが上がります!でも、まだまだ かき氷が食べたい･･･苺のかき氷🍧美味しかったなあ〜今週の、欅って書けない?見ていただけましたか?土田さんのお誕生日企画ということで、「飛べガンダム」をバイオリン で弾きました!久しぶりにバイオリン弾きました🎻やっぱり楽器って難しい･･･。プロの方々に教えてもらって、昔、習っていた時のことを思い出しながら本番に挑みました!プロの方達と一緒に演奏することはもちろん初めてだったし、合奏するのも小学生の弦楽部以来でとても緊張しました!練習時間がない中で、ちゃんと形になる演奏ができて良かったです🎻プロの方々に感謝です!!来週は、サンドアートに挑戦します。これもまた人生初･･･😳けやかけって初めてのことに沢山挑戦させてくれるので毎度楽しいです!サンドアートはコツを掴むのがすごく難しくて、慣れるまで大変だったけど絵を描くのは好きなので 楽しかったです!頑張って挑戦したので来週のけやかけ もぜひ見てください✨読んでくれてありがとうございました。⊿長沢菜々香
"
2018/09/09 12:52,のんびりしました,"
こんばんは🐳今日は、家で『乃木坂46 5th YEAR BIRTHDAY LIVE 』のDVDを見ました。めちゃくちゃ可愛かったです･･･👼癒されました!!普段、あまりテレビを付けていないので久しぶりにテレビを見ました📺(笑)DVDには、リハの風景が収録されていて、私たちのライブでもこの作業あるなあ とかステージに上がるまでの様子など、裏のところまで収録されていて共感する部分が沢山ありました。乃木坂さんの5年分の曲を振り返りながらこの衣装好きだったな〜 とか生演奏すごいなあ とか、DVDを見てたら1日が充実して過ごせました!乃木坂さんのライブ、また生で見に行きたいです(*'▽'*)とても勉強になります。MCも見習いたいです!次の欅坂のライブは渋谷ストリームです!頑張るぞ〜💪りさゆっかーぺー読んでくれてありがとうございました。⊿長沢菜々香
"
2018/09/08 13:07,切りました,"
おはよう🙂先日は、織田奈那とのSHOWROOMを見ていただきありがとうございました!久しぶりに2人でのSHOWROOM配信でした。1人で喋るよりも2人の方が楽しいし普段通りに喋れるのでありがたかったです!夏のツアー後の初のSHOWROOMで久しぶりだったのもあって緊張しました。また、他のメンバーとも2人とかでSHOWROOM配信やりたいです🙂いつか、ぺーちゃんとしたい･･･!!あと、織田奈那とジャンプ展に行かせて頂きました(*'▽'*)♪ワンピースやハンターハンター、家庭教師ヒットマンREBORN !DEATHNOTE などなど･･･ジャンプの作品の原画を生で沢山見れてすごく感動しました!家庭教師ヒットマンREBORN!は、お姉ちゃんがとても好きで、家に全巻置いてあってよく読んでました📖私は雲雀さんが好きでした!ジャンプ展は、9月6日まで開催されてますのでまだ行ってない方はぜひ行ってみて下さい(((o(*ﾟ▽ﾟ*)o)))〜ツアー直後の写真〜ぽん前髪(笑)りさそう言えば、髪の毛を切りました。さっぱり〜読んでくれてありがとうございました。⊿長沢菜々香
"
2018/09/06 09:24,ねるバースデイ,"
こんばんは🙂9月4日は、長濱ねる の誕生日でした🎂おめでとう〜20歳!ラブラブ(♡´▽`♡)20の変わり目って大きいですよね。大人って感じがするのと、責任感が重くなるなと感じます👩🏻でも、ねるは大人だなと感じることが多々あって、言葉の使い方も綺麗だし、どんなに忙しくても仕事をきちんとこなしていて、いつ20になっても大丈夫って感じが前々からしてました(*˘︶˘*).あの、ねるの可愛い顔で中身はしっかりしているギャップが好き😳♡欅坂はこれからも色んなことがあると思うけど、お互い、助け合えたらいいな。これからもよろしくね〜ねるフォルダでこれからも携帯を潤すぞ〜🚰かわいすぎ。りぼんミント 発売中〜🍃ライブ後のりぼんは格別でした✨ライブ後とか仕事終わりの疲れている時ほど、読みたくなるかもしれない･･･。読んでくれてありがとうございました。⊿長沢菜々香
"
2018/09/05 11:35,りぼん10月号🎀,"
こんにちは🙂9月3日は、りぼん10月号の発売日です🎀今月は、しーちゃん と一緒の撮影でした🎨一眼レフカメラで撮りあいっこをしたのですが、やっぱり カメラ女子しーちゃん  はすごく撮るのが上手で、すぐに一眼レフを使いこなしていました!お互いが撮った写真が載っています📸そして、2人でそれぞれ、ウェディングドレスを考えてデザインしました🖋しーちゃん、流石すぎました。すごいデザイン性😱✨さすが美大生･･･!!!ファンの方にもぜひ、見てほしいです🙇‍♀️初めて描いたウェディングドレス!感想いただけると嬉しいな(*¯︶¯♥)そしてそして、ぺーちゃんが 一緒にりぼん10月号の付録を付けてくれました!ぺーちゃんがハート、私が星のヘアピン。友達とおそろいで付けれます(*'▽'*)♪これは、握手会で使えるぞ〜👏そして 実は、この紫色のクシ、ボールペンなんです!便利すぎる･･･!女子にとっては、クシは必需品ですよね。私もこれからバックに入れとこっと。ぜひ、10月号 読んでくださいね〜ハニーレモンソーダの羽花ちゃんが表紙です🍋今から読むの、とてもワクワク🤤ずっと気になってた作品ばかり･･･。読んでくれてありがとうございました。⊿長沢菜々香
"
2018/09/04 01:22,ハリネズミ🦔,"
おはようございます☀️先日、癒されにハリネズミに会いに行きました🦔ハリネズミに会うのは3回目です!欅って書けない?でハリネズミに会わせていただいてから好きになりました🦔だに と一緒に行きました。ハリネズミ、こっち向いてくれた!小さい〜顔が白いハリネズミと顔が黒いハリネズミがいました。だに は、動物の中で1番ハリネズミが好きらしい。顔を見ようと頑張ってる だに。可愛い〜ハリネズミの手ってこんな感じなんだ!見てるだけでとても癒されました☘またハリネズミに会いたいなあ〜読んでくれてありがとうございました。⊿長沢菜々香
"
2018/09/02 10:31,地方公演が終わりました,"
こんばんは🙂今日の神戸公演で、全国ツアー 地方編 が終了しました。地方の方々、ありがとうございました!普段はなかなか来れないところをまわらせていただけて、毎回 新鮮な気持ちでライブをすることができました。地方公演終わりってことは、ぺーちゃんとの相部屋生活も終わってしまうのかぁ･･･悲しい😞また、来年も来れるように頑張らないといけないですね!今年もあと半分弱、精一杯尽くしていこうと思います💪いつか私の地元の、山形公演もツアーでできますように!その頃には、山形でのお仕事も出来てたらいいなあ。地元があるってとても心強いです!何か山形に関わるお仕事がしたいです⛰AKB48さんのチーム8みたいに、地方に貢献できたらいいな〜〜記念写真〜大人数みいパン読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/30 13:34,毎日知らない場所へ行くよ　それが好きなんだ,"
おはようございます🌻学生の皆さん、夏休みは充実してますか?そして、宿題は終わってますか?|´-`)ﾁﾗｯ私が小学生のときの自由研究は、いつも図画工作をしてたな〜ビーズで色々作ってました🙂お母さんに手伝ってもらいながら(笑)動物の置物とか風鈴とか。あと、十円玉を綺麗にする研究もしたなぁ。醤油とか酢とか使って。私は、夏休みの宿題を後回しにしていた人なので、終わってない人の気持ちが分かります･･･遊んで食べて寝てちゃダメ?盗みも殺しも詐欺もしてないよ。何が悪いの?(コジコジより)コジコジは、名言が多いなあ。そして、話題が変わりますが夏休みも真っ只中、今日から 神戸 でライブが始まります!!!神戸牛食べれるかな〜🍖宿題が終わってない人 も仕事で忙しい、お疲れの人 も一緒に夏の思い出を作りましょう🍉撮影者 だに読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/29 11:04,マギアレコード,"
こんばんは🙂ひらがなけやきのマギアレコードの舞台が公演されていますね。とても見に行きたいです!!舞台用の新曲を歌って踊ったり、武器を使って戦ってたりしていてすごく見応えがありそうだなと思いました!漢字欅は舞台の経験がないので、どんな感じか気になります(*¨*)あと、マギアレコードは過去にアニメを見たことがあるのですが、アニメのあの激しい戦いの部分が舞台ではどんな風になっているのかも見てみたいです\(۶•̀ᴗ•́)۶/みんなの舞台メイクも可愛いだろうな〜✨目の色がとても鮮やかで綺麗だなって写真を見て思いました!いつか、私も目を青とか緑とか綺麗な色にしてみたいな〜。そんななか、漢字欅は明日から 全国ツアーin兵庫 です!久しぶりの兵庫〜💕来てくださるファンの方々、お楽しみにしていてください(*´◒`*)気をつけて来てね。横アリのときのオフショット残り半分のライブも悔いないように楽しんでいきたいと思います!読んでくれてありがとうございました。長沢菜々香
"
2018/08/29 10:47,これからもずっと大好きな作品,"
こんばんは。さくらももこ先生の作品が、小さい頃から本当に大好きでした。図書室で借りる漫画はいつも ちびまる子ちゃん で、さくらももこ先生のエッセイをよく読んでいました。さくらももこ先生のエッセイの中で、特に 「もものかんづめ」 が好きで、高校受験やオーディションの面接のときには、もものかんづめ の内容を語りました📖毎週日曜日の夕方は、家族で食卓を囲みながらテレビでちびまる子ちゃんを見るが日課で、ちびまる子ちゃんとともに成長してきました。そして、欅坂46に加入して憧れのりぼん紙面に登場させていただき、同じ雑誌に掲載させていただくことが出来、本当に幸せでした。以前、私が描いた四コマ漫画でちびまる子ちゃんを描かせて頂いたのですが、さくらももこ先生が私の四コマ漫画を見てくださったと聞いた時には すごく嬉しかったです。その時の、四コマ漫画の原稿の一部。小学校のときのあだ名はたまちゃん、中学生のときは、ながさわくん と呼ばれ、現在、欅って書けない?ではながさわくん と呼ばれることが多く、ずっと親近感を湧いていました。なので、小さい頃から大好きだったさくらももこ先生が欅坂46の曲を聞いてくださってるとお聞きしたときは、とても感動しました。欅坂46としてこれからも頑張ろうと思えました。さくらももこ先生、温かくて笑顔になれる 素敵な作品をたくさんありがとうございました。さくらももこ先生のご冥福を心よりお祈り致します。⊿ながさわくん
"
